prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index,sample,pair_key
5639,6216,Cursor,Claude_Code,jdx,jdx,1752499356.0,1758255303.0,1757187245.0,1757190001.0,closed_unmerged,merged,True,2756.0,586920414,jdx/mise,cross,8,s2_cross,jdx/mise#5639#6216
5639,6220,Cursor,Claude_Code,jdx,jdx,1752499356.0,1758255303.0,1757201712.0,1757202748.0,closed_unmerged,merged,True,1036.0,586920414,jdx/mise,cross,9,s2_cross,jdx/mise#5639#6220
5639,6228,Cursor,Claude_Code,jdx,jdx,1752499356.0,1758255303.0,1757266076.0,1757268472.0,closed_unmerged,merged,True,2396.0,586920414,jdx/mise,cross,11,s2_cross,jdx/mise#5639#6228
521,526,Copilot,OpenAI_Codex,Copilot,sfmskywalker,1748065899.0,1751617201.0,1748252066.0,1748264472.0,closed_unmerged,merged,True,12406.0,622646426,elsa-workflows/elsa-studio,cross,0,s2_cross,elsa-workflows/elsa-studio#521#526
521,527,Copilot,OpenAI_Codex,Copilot,sfmskywalker,1748065899.0,1751617201.0,1748333995.0,1748334090.0,closed_unmerged,merged,True,95.0,622646426,elsa-workflows/elsa-studio,cross,1,s2_cross,elsa-workflows/elsa-studio#521#527
521,528,Copilot,OpenAI_Codex,Copilot,sfmskywalker,1748065899.0,1751617201.0,1748335542.0,1748335661.0,closed_unmerged,merged,True,119.0,622646426,elsa-workflows/elsa-studio,cross,2,s2_cross,elsa-workflows/elsa-studio#521#528
173,176,OpenAI_Codex,Copilot,sledigabel,Copilot,1750775889.0,1752755051.0,1752750458.0,1752754982.0,merged,merged,True,4524.0,355476462,Skyscanner/turbolift,cross,0,s2_cross,Skyscanner/turbolift#173#176
174,176,OpenAI_Codex,Copilot,sledigabel,Copilot,1750775923.0,1756822144.0,1752750458.0,1752754982.0,merged,merged,True,4524.0,355476462,Skyscanner/turbolift,cross,1,s2_cross,Skyscanner/turbolift#174#176
761,764,OpenAI_Codex,Copilot,shiosyakeyakini-info,Copilot,1751335237.0,1751780930.0,1751356952.0,1751775022.0,merged,merged,True,418070.0,624615692,shiosyakeyakini-info/miria,cross,0,s2_cross,shiosyakeyakini-info/miria#761#764
761,767,OpenAI_Codex,Copilot,shiosyakeyakini-info,Copilot,1751335237.0,1751780930.0,1751363922.0,1751771628.0,merged,merged,True,407706.0,624615692,shiosyakeyakini-info/miria,cross,1,s2_cross,shiosyakeyakini-info/miria#761#767
781,829,Copilot,Claude_Code,Copilot,shiosyakeyakini-info,1751858667.0,1756324864.0,1756209828.0,1756245639.0,closed_unmerged,merged,True,35811.0,624615692,shiosyakeyakini-info/miria,cross,2,s2_cross,shiosyakeyakini-info/miria#781#829
356,387,OpenAI_Codex,Copilot,luoling8192,Copilot,1758106546.0,1760431461.0,1760163505.0,1760168154.0,closed_unmerged,merged,True,4649.0,929338255,groupultra/telegram-search,cross,2,s2_cross,groupultra/telegram-search#356#387
356,388,OpenAI_Codex,Copilot,luoling8192,Copilot,1758106546.0,1760431461.0,1760169235.0,1760877584.0,closed_unmerged,closed_unmerged,True,262226.0,929338255,groupultra/telegram-search,cross,3,s2_cross,groupultra/telegram-search#356#388
356,391,OpenAI_Codex,Copilot,luoling8192,Copilot,1758106546.0,1760431461.0,1760419069.0,1760431224.0,closed_unmerged,merged,True,12155.0,929338255,groupultra/telegram-search,cross,4,s2_cross,groupultra/telegram-search#356#391
374,381,OpenAI_Codex,Copilot,luoling8192,Copilot,1759649050.0,1760431269.0,1759678543.0,1759681068.0,closed_unmerged,merged,True,2525.0,929338255,groupultra/telegram-search,cross,5,s2_cross,groupultra/telegram-search#374#381
374,387,OpenAI_Codex,Copilot,luoling8192,Copilot,1759649050.0,1760431269.0,1760163505.0,1760168154.0,closed_unmerged,merged,True,4649.0,929338255,groupultra/telegram-search,cross,7,s2_cross,groupultra/telegram-search#374#387
1545,1548,Copilot,Claude_Code,Copilot,jtsternberg,1754588095.0,1754629012.0,1754623788.0,1754628970.0,closed_unmerged,merged,True,5182.0,23156260,CMB2/CMB2,cross,0,s2_cross,CMB2/CMB2#1545#1548
1371,1376,Copilot,OpenAI_Codex,Copilot,smorimoto,1756134250.0,1756363343.0,1756361627.0,1756362123.0,closed_unmerged,merged,True,496.0,233476269,acacode/swagger-typescript-api,cross,0,s2_cross,acacode/swagger-typescript-api#1371#1376
1371,1378,Copilot,OpenAI_Codex,Copilot,smorimoto,1756134250.0,1756363343.0,1756363127.0,1756363302.0,closed_unmerged,merged,True,175.0,233476269,acacode/swagger-typescript-api,cross,1,s2_cross,acacode/swagger-typescript-api#1371#1378
319,320,OpenAI_Codex,Copilot,ltwlf,Copilot,1754374348.0,1754466258.0,1754378306.0,1754641722.0,closed_unmerged,merged,True,87952.0,224980941,ltwlf/json-diff-ts,cross,0,s2_cross,ltwlf/json-diff-ts#319#320
319,321,OpenAI_Codex,Copilot,ltwlf,Copilot,1754374348.0,1754466258.0,1754382825.0,1754466218.0,closed_unmerged,closed_unmerged,True,83393.0,224980941,ltwlf/json-diff-ts,cross,1,s2_cross,ltwlf/json-diff-ts#319#321
319,323,OpenAI_Codex,Copilot,ltwlf,Copilot,1754374348.0,1754466258.0,1754466089.0,1754550758.0,closed_unmerged,merged,True,169.0,224980941,ltwlf/json-diff-ts,cross,2,s2_cross,ltwlf/json-diff-ts#319#323
77,224,OpenAI_Codex,Copilot,jjmata,Copilot,1754375445.0,1761314866.0,1761213581.0,1761305586.0,merged,merged,True,92005.0,1024661423,we-promise/sure,cross,0,s2_cross,we-promise/sure#77#224
77,225,OpenAI_Codex,Copilot,jjmata,Copilot,1754375445.0,1761314866.0,1761214277.0,1761300260.0,merged,merged,True,85983.0,1024661423,we-promise/sure,cross,1,s2_cross,we-promise/sure#77#225
77,230,OpenAI_Codex,Copilot,jjmata,Copilot,1754375445.0,1761314866.0,1761314719.0,1761423809.0,merged,merged,True,147.0,1024661423,we-promise/sure,cross,2,s2_cross,we-promise/sure#77#230
230,233,Copilot,OpenAI_Codex,Copilot,jjmata,1761314719.0,1761423809.0,1761322194.0,1761323113.0,merged,closed_unmerged,True,919.0,1024661423,we-promise/sure,cross,3,s2_cross,we-promise/sure#230#233
1581,1592,Copilot,Cursor,Copilot,alanlujan91,1753365665.0,1760106344.0,1754703991.0,1760106329.0,merged,merged,True,5402338.0,50448254,econ-ark/HARK,cross,0,s2_cross,econ-ark/HARK#1581#1592
3228,3251,Cursor,Copilot,fiftin,Copilot,1756049147.0,1758470824.0,1756562223.0,1756571339.0,closed_unmerged,merged,True,9116.0,23267883,semaphoreui/semaphore,cross,14,s2_cross,semaphoreui/semaphore#3228#3251
3228,3270,Cursor,Copilot,fiftin,Copilot,1756049147.0,1758470824.0,1756844458.0,1758469434.0,closed_unmerged,closed_unmerged,True,1624976.0,23267883,semaphoreui/semaphore,cross,22,s2_cross,semaphoreui/semaphore#3228#3270
3229,3258,Cursor,Copilot,fiftin,Copilot,1756050100.0,1758470824.0,1756563671.0,1756563717.0,closed_unmerged,closed_unmerged,True,46.0,23267883,semaphoreui/semaphore,cross,30,s2_cross,semaphoreui/semaphore#3229#3258
3229,3267,Cursor,Copilot,fiftin,Copilot,1756050100.0,1758470824.0,1756843798.0,1758471457.0,closed_unmerged,merged,True,1627026.0,23267883,semaphoreui/semaphore,cross,32,s2_cross,semaphoreui/semaphore#3229#3267
3261,3277,OpenAI_Codex,Copilot,fiftin,Copilot,1756571445.0,1758470775.0,1756845572.0,1758469319.0,closed_unmerged,closed_unmerged,True,1623747.0,23267883,semaphoreui/semaphore,cross,54,s2_cross,semaphoreui/semaphore#3261#3277
19925,19941,Cursor,Copilot,Eric-Guo,Copilot,1755176386.0,1755585646.0,1755283251.0,1755520318.0,merged,closed_unmerged,True,237067.0,6899875,opf/openproject,cross,0,s2_cross,opf/openproject#19925#19941
19925,19957,Cursor,Copilot,Eric-Guo,Copilot,1755176386.0,1755585646.0,1755519822.0,1755523116.0,merged,closed_unmerged,True,3294.0,6899875,opf/openproject,cross,1,s2_cross,opf/openproject#19925#19957
1167,1248,OpenAI_Codex,Copilot,DTTerastar,Copilot,1749306363.0,1757886255.0,1757343376.0,1757383173.0,closed_unmerged,closed_unmerged,True,39797.0,570557896,ESPresense/ESPresense-companion,cross,0,s2_cross,ESPresense/ESPresense-companion#1167#1248
1227,1248,OpenAI_Codex,Copilot,DTTerastar,Copilot,1755649383.0,1757543364.0,1757343376.0,1757383173.0,closed_unmerged,closed_unmerged,True,39797.0,570557896,ESPresense/ESPresense-companion,cross,1,s2_cross,ESPresense/ESPresense-companion#1227#1248
1247,1248,OpenAI_Codex,Copilot,DTTerastar,Copilot,1757256817.0,1757504350.0,1757343376.0,1757383173.0,merged,closed_unmerged,True,39797.0,570557896,ESPresense/ESPresense-companion,cross,2,s2_cross,ESPresense/ESPresense-companion#1247#1248
2447,2572,Copilot,OpenAI_Codex,Copilot,weboko,1751805881.0,1755857784.0,1755638587.0,1755857593.0,closed_unmerged,closed_unmerged,True,219006.0,346526277,waku-org/js-waku,cross,1,s2_cross,waku-org/js-waku#2447#2572
2568,2572,Copilot,OpenAI_Codex,Copilot,weboko,1755636856.0,1755723034.0,1755638587.0,1755857593.0,closed_unmerged,closed_unmerged,True,84447.0,346526277,waku-org/js-waku,cross,7,s2_cross,waku-org/js-waku#2568#2572
2568,2573,Copilot,OpenAI_Codex,Copilot,weboko,1755636856.0,1755723034.0,1755638610.0,1755722927.0,closed_unmerged,closed_unmerged,True,84317.0,346526277,waku-org/js-waku,cross,8,s2_cross,waku-org/js-waku#2568#2573
2584,2586,Copilot,OpenAI_Codex,Copilot,weboko,1755723465.0,1756850331.0,1755725315.0,1755770140.0,closed_unmerged,closed_unmerged,True,44825.0,346526277,waku-org/js-waku,cross,11,s2_cross,waku-org/js-waku#2584#2586
2584,2611,Copilot,OpenAI_Codex,Copilot,weboko,1755723465.0,1756850331.0,1756508216.0,1759877958.0,closed_unmerged,closed_unmerged,True,342115.0,346526277,waku-org/js-waku,cross,13,s2_cross,waku-org/js-waku#2584#2611
236,237,OpenAI_Codex,Copilot,sgb-io,Copilot,1753104881.0,1753112591.0,1753105003.0,1753107433.0,closed_unmerged,merged,True,2430.0,637405156,sgb-io/fta,cross,0,s2_cross,sgb-io/fta#236#237
236,238,OpenAI_Codex,Copilot,sgb-io,Copilot,1753104881.0,1753112591.0,1753107805.0,1753111054.0,closed_unmerged,merged,True,3249.0,637405156,sgb-io/fta,cross,1,s2_cross,sgb-io/fta#236#238
236,239,OpenAI_Codex,Copilot,sgb-io,Copilot,1753104881.0,1753112591.0,1753107896.0,1753258784.0,closed_unmerged,merged,True,4695.0,637405156,sgb-io/fta,cross,2,s2_cross,sgb-io/fta#236#239
236,241,OpenAI_Codex,Copilot,sgb-io,Copilot,1753104881.0,1753112591.0,1753109589.0,1753111678.0,closed_unmerged,merged,True,2089.0,637405156,sgb-io/fta,cross,3,s2_cross,sgb-io/fta#236#241
2792,3066,OpenAI_Codex,Cursor,CharlVS,CharlVS,1750173668.0,1758815596.0,1754936624.0,1754936775.0,merged,closed_unmerged,True,151.0,225880766,KomodoPlatform/komodo-wallet,cross,22,s2_cross,KomodoPlatform/komodo-wallet#2792#3066
3021,3064,OpenAI_Codex,Cursor,CharlVS,CharlVS,1753890204.0,1761160007.0,1754922084.0,1754922478.0,closed_unmerged,closed_unmerged,True,394.0,225880766,KomodoPlatform/komodo-wallet,cross,64,s2_cross,KomodoPlatform/komodo-wallet#3021#3064
3021,3070,OpenAI_Codex,Cursor,CharlVS,CharlVS,1753890204.0,1761160007.0,1755104651.0,1755105087.0,closed_unmerged,closed_unmerged,True,436.0,225880766,KomodoPlatform/komodo-wallet,cross,67,s2_cross,KomodoPlatform/komodo-wallet#3021#3070
3021,3103,OpenAI_Codex,Cursor,CharlVS,CharlVS,1753890204.0,1761160007.0,1755722174.0,1755790819.0,closed_unmerged,closed_unmerged,True,68645.0,225880766,KomodoPlatform/komodo-wallet,cross,68,s2_cross,KomodoPlatform/komodo-wallet#3021#3103
3040,3064,OpenAI_Codex,Cursor,CharlVS,CharlVS,1754158850.0,1755107843.0,1754922084.0,1754922478.0,closed_unmerged,closed_unmerged,True,394.0,225880766,KomodoPlatform/komodo-wallet,cross,86,s2_cross,KomodoPlatform/komodo-wallet#3040#3064
1643,1664,OpenAI_Codex,Claude_Code,benfdking,fank,1749734734.0,1751016525.0,1750520190.0,1750699367.0,merged,merged,True,179177.0,601303277,quarylabs/sqruff,cross,0,s2_cross,quarylabs/sqruff#1643#1664
1643,1706,OpenAI_Codex,Claude_Code,benfdking,fank,1749734734.0,1751016525.0,1751006660.0,1751169307.0,merged,closed_unmerged,True,9865.0,601303277,quarylabs/sqruff,cross,1,s2_cross,quarylabs/sqruff#1643#1706
1646,1664,OpenAI_Codex,Claude_Code,gvozdvmozgu,fank,1749821618.0,1751295151.0,1750520190.0,1750699367.0,closed_unmerged,merged,True,179177.0,601303277,quarylabs/sqruff,cross,2,s2_cross,quarylabs/sqruff#1646#1664
1664,1671,Claude_Code,OpenAI_Codex,fank,gvozdvmozgu,1750520190.0,1750699367.0,1750546297.0,1750858618.0,merged,merged,True,153070.0,601303277,quarylabs/sqruff,cross,4,s2_cross,quarylabs/sqruff#1664#1671
1905,1919,Claude_Code,OpenAI_Codex,benfdking,benfdking,1755858548.0,1756313617.0,1756212122.0,1756212146.0,merged,merged,True,24.0,601303277,quarylabs/sqruff,cross,5,s2_cross,quarylabs/sqruff#1905#1919
183,184,Copilot,OpenAI_Codex,Copilot,robertherber,1752760420.0,1752763997.0,1752761379.0,1752766001.0,closed_unmerged,merged,True,2618.0,275260119,kingstinct/react-native-healthkit,cross,0,s2_cross,kingstinct/react-native-healthkit#183#184
183,185,Copilot,OpenAI_Codex,Copilot,robertherber,1752760420.0,1752763997.0,1752763867.0,1752763886.0,closed_unmerged,merged,True,19.0,275260119,kingstinct/react-native-healthkit,cross,1,s2_cross,kingstinct/react-native-healthkit#183#185
31591,32088,OpenAI_Codex,Claude_Code,AgentEnder,ndcunningham,1749853783.0,1755724769.0,1753459110.0,1754574374.0,closed_unmerged,merged,True,1115264.0,100061716,nrwl/nx,cross,0,s2_cross,nrwl/nx#31591#32088
31591,32417,OpenAI_Codex,Claude_Code,AgentEnder,AgentEnder,1749853783.0,1755724769.0,1755643258.0,1755747617.0,closed_unmerged,merged,True,81511.0,100061716,nrwl/nx,cross,1,s2_cross,nrwl/nx#31591#32417
32460,32462,Claude_Code,Copilot,AgentEnder,Copilot,1755810638.0,1757515348.0,1755814463.0,1757443903.0,merged,merged,True,1629440.0,100061716,nrwl/nx,cross,2,s2_cross,nrwl/nx#32460#32462
32460,32632,Claude_Code,Copilot,AgentEnder,Copilot,1755810638.0,1757515348.0,1757091991.0,1757092630.0,merged,closed_unmerged,True,639.0,100061716,nrwl/nx,cross,3,s2_cross,nrwl/nx#32460#32632
32460,32633,Claude_Code,Copilot,AgentEnder,Copilot,1755810638.0,1757515348.0,1757092038.0,1757346263.0,merged,merged,True,254225.0,100061716,nrwl/nx,cross,4,s2_cross,nrwl/nx#32460#32633
9349,9440,OpenAI_Codex,Cursor,sfarthin,maxdeichmann,1758805844.0,1760000183.0,1759249101.0,1759844962.0,merged,closed_unmerged,True,595861.0,642497346,langfuse/langfuse,cross,3,s2_cross,langfuse/langfuse#9349#9440
9349,9445,OpenAI_Codex,Cursor,sfarthin,marcklingen,1758805844.0,1760000183.0,1759264534.0,1759266130.0,merged,merged,True,1596.0,642497346,langfuse/langfuse,cross,4,s2_cross,langfuse/langfuse#9349#9445
9349,9603,OpenAI_Codex,Cursor,sfarthin,marcklingen,1758805844.0,1760000183.0,1759934792.0,1759937866.0,merged,closed_unmerged,True,3074.0,642497346,langfuse/langfuse,cross,14,s2_cross,langfuse/langfuse#9349#9603
9440,9524,Cursor,Claude_Code,maxdeichmann,rvergis,1759249101.0,1759844962.0,1759613799.0,1761253105.0,closed_unmerged,merged,True,231163.0,642497346,langfuse/langfuse,cross,15,s2_cross,langfuse/langfuse#9440#9524
9524,9906,Claude_Code,Cursor,rvergis,FroeMic,1759613799.0,1761253105.0,1761067538.0,1761227535.0,merged,merged,True,159997.0,642497346,langfuse/langfuse,cross,32,s2_cross,langfuse/langfuse#9524#9906
2563,2565,Copilot,OpenAI_Codex,Copilot,aaguiarz,1752669000.0,1752675101.0,1752674583.0,1753104628.0,closed_unmerged,merged,True,518.0,501372599,openfga/openfga,cross,0,s2_cross,openfga/openfga#2563#2565
32657,33189,Claude_Code,Copilot,spbolton,Copilot,1752580017.0,1759716372.0,1756991379.0,1756993646.0,closed_unmerged,closed_unmerged,True,2267.0,3729629,dotCMS/core,cross,0,s2_cross,dotCMS/core#32657#33189
32657,33402,Claude_Code,Copilot,spbolton,Copilot,1752580017.0,1759716372.0,1759177743.0,1759235168.0,closed_unmerged,closed_unmerged,True,57425.0,3729629,dotCMS/core,cross,1,s2_cross,dotCMS/core#32657#33402
32660,33402,Claude_Code,Copilot,spbolton,Copilot,1752580063.0,1760148106.0,1759177743.0,1759235168.0,closed_unmerged,closed_unmerged,True,57425.0,3729629,dotCMS/core,cross,7,s2_cross,dotCMS/core#32660#33402
32662,33402,Claude_Code,Copilot,spbolton,Copilot,1752580096.0,1760061923.0,1759177743.0,1759235168.0,closed_unmerged,closed_unmerged,True,57425.0,3729629,dotCMS/core,cross,11,s2_cross,dotCMS/core#32662#33402
32663,33189,Claude_Code,Copilot,spbolton,Copilot,1752580112.0,1760061921.0,1756991379.0,1756993646.0,closed_unmerged,closed_unmerged,True,2267.0,3729629,dotCMS/core,cross,12,s2_cross,dotCMS/core#32663#33189
61965,62114,Cursor,Copilot,murphyatwork,Copilot,1755230096.0,1756263815.0,1755655315.0,1756136842.0,merged,closed_unmerged,True,481527.0,402945349,StarRocks/starrocks,cross,0,s2_cross,StarRocks/starrocks#61965#62114
61965,62136,Cursor,Copilot,murphyatwork,Copilot,1755230096.0,1756263815.0,1755675131.0,1755679387.0,merged,merged,True,4256.0,402945349,StarRocks/starrocks,cross,1,s2_cross,StarRocks/starrocks#61965#62136
61975,62114,Cursor,Copilot,murphyatwork,Copilot,1755240803.0,1756185741.0,1755655315.0,1756136842.0,merged,closed_unmerged,True,481527.0,402945349,StarRocks/starrocks,cross,2,s2_cross,StarRocks/starrocks#61975#62114
61975,62136,Cursor,Copilot,murphyatwork,Copilot,1755240803.0,1756185741.0,1755675131.0,1755679387.0,merged,merged,True,4256.0,402945349,StarRocks/starrocks,cross,3,s2_cross,StarRocks/starrocks#61975#62136
62114,62225,Copilot,Cursor,Copilot,murphyatwork,1755655315.0,1756136842.0,1755851715.0,1756184420.0,closed_unmerged,merged,True,285127.0,402945349,StarRocks/starrocks,cross,4,s2_cross,StarRocks/starrocks#62114#62225
4915,5128,OpenAI_Codex,Copilot,e5l,Copilot,1749197474.0,1761298344.0,1760694093.0,1760701281.0,merged,closed_unmerged,True,7188.0,40136600,ktorio/ktor,cross,0,s2_cross,ktorio/ktor#4915#5128
19851,20582,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1747935286.0,1753000762.0,1750651730.0,1751078523.0,closed_unmerged,merged,True,426793.0,357728969,oven-sh/bun,cross,146,s2_cross,oven-sh/bun#19851#20582
19851,20782,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1747935286.0,1753000762.0,1751511149.0,1751521635.0,closed_unmerged,merged,True,10486.0,357728969,oven-sh/bun,cross,151,s2_cross,oven-sh/bun#19851#20782
19998,20419,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1748491789.0,1753000763.0,1750042113.0,1750192277.0,closed_unmerged,merged,True,150164.0,357728969,oven-sh/bun,cross,187,s2_cross,oven-sh/bun#19998#20419
20041,20582,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1748564551.0,1753000764.0,1750651730.0,1751078523.0,closed_unmerged,merged,True,426793.0,357728969,oven-sh/bun,cross,230,s2_cross,oven-sh/bun#20041#20582
20120,20582,OpenAI_Codex,Cursor,Jarred-Sumner,Jarred-Sumner,1748750464.0,1753000766.0,1750651730.0,1751078523.0,closed_unmerged,merged,True,426793.0,357728969,oven-sh/bun,cross,328,s2_cross,oven-sh/bun#20120#20582
250,253,Copilot,OpenAI_Codex,Copilot,cf-pages,1752702636.0,1761154752.0,1754889148.0,1755226433.0,closed_unmerged,merged,True,337285.0,560101664,cf-pages/Telegraph-Image,cross,0,s2_cross,cf-pages/Telegraph-Image#250#253
250,254,Copilot,OpenAI_Codex,Copilot,cf-pages,1752702636.0,1761154752.0,1755227713.0,1755237068.0,closed_unmerged,merged,True,9355.0,560101664,cf-pages/Telegraph-Image,cross,1,s2_cross,cf-pages/Telegraph-Image#250#254
616,632,OpenAI_Codex,Copilot,Rello,Copilot,1752396674.0,1752844858.0,1752784501.0,1752844789.0,closed_unmerged,closed_unmerged,True,60288.0,62162299,Rello/audioplayer,cross,0,s2_cross,Rello/audioplayer#616#632
641,642,Copilot,OpenAI_Codex,Copilot,Rello,1760115859.0,1760321697.0,1760321473.0,1760321659.0,closed_unmerged,merged,True,186.0,62162299,Rello/audioplayer,cross,1,s2_cross,Rello/audioplayer#641#642
232,233,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1757972656.0,1757972701.0,closed_unmerged,merged,True,45.0,772283421,usesend/useSend,cross,0,s2_cross,usesend/useSend#232#233
232,235,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758127974.0,1758127994.0,closed_unmerged,merged,True,20.0,772283421,usesend/useSend,cross,1,s2_cross,usesend/useSend#232#235
232,242,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758314302.0,1758314852.0,closed_unmerged,closed_unmerged,True,550.0,772283421,usesend/useSend,cross,3,s2_cross,usesend/useSend#232#242
232,257,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758916324.0,1758930108.0,closed_unmerged,merged,True,13784.0,772283421,usesend/useSend,cross,5,s2_cross,usesend/useSend#232#257
232,260,Copilot,OpenAI_Codex,Copilot,KMKoushik,1757969385.0,1759087595.0,1758918605.0,1759059225.0,closed_unmerged,merged,True,140620.0,772283421,usesend/useSend,cross,8,s2_cross,usesend/useSend#232#260
155686,161390,OpenAI_Codex,Copilot,KAVYANSHTYAGI,Copilot,1749636930.0,1757514984.0,1756102355.0,1756102797.0,closed_unmerged,closed_unmerged,True,442.0,65600975,pytorch/pytorch,cross,8,s2_cross,pytorch/pytorch#155686#161390
157447,157910,Copilot,Claude_Code,Copilot,soumith,1751460938.0,1759242973.0,1752063229.0,1760081696.0,closed_unmerged,closed_unmerged,True,7179744.0,65600975,pytorch/pytorch,cross,9,s2_cross,pytorch/pytorch#157447#157910
